timestamp,aqi,co,no,no2,o3,so2,pm2_5,pm10,nh3,date,temperature_2m,relative_humidity_2m,wind_speed_10m,hour,day_of_week,month,aqi_change_rate,aqi_rolling_24h,target_aqi_next_1d,target_aqi_next_2d,target_aqi_next_3d
1768345200,5,721.2,0.0,3.15,60.87,1.7,181.59,320.49,2.9,2026-01-13 23:00:00,6.1,86,6.4,23,1,1,0.0,5.0,5.0,5.0,5.0
1768348800,5,718.86,0.0,2.85,58.99,1.86,183.76,328.23,3.21,2026-01-14 00:00:00,5.4,87,6.8,0,2,1,0.0,5.0,5.0,5.0,5.0
1768352400,5,713.1,0.0,2.57,57.22,1.94,185.51,335.61,3.31,2026-01-14 01:00:00,5.2,85,7.8,1,2,1,0.0,5.0,5.0,5.0,5.0
1768356000,5,719.72,0.0,2.53,54.99,1.74,188.45,343.76,2.94,2026-01-14 02:00:00,5.3,84,9.3,2,2,1,0.0,5.0,5.0,5.0,5.0
1768359600,5,733.9,0.01,2.78,52.58,1.36,191.97,352.01,2.12,2026-01-14 03:00:00,6.4,81,10.0,3,2,1,0.0,5.0,5.0,5.0,5.0
1768363200,5,733.88,0.23,2.75,50.84,1.01,190.19,353.16,1.37,2026-01-14 04:00:00,9.4,75,8.9,4,2,1,0.0,5.0,5.0,5.0,5.0
1768366800,5,723.45,0.45,2.23,55.7,1.2,186.5,356.53,1.78,2026-01-14 05:00:00,12.5,68,6.8,5,2,1,0.0,5.0,5.0,5.0,5.0
1768370400,5,707.92,0.38,1.83,69.69,2.22,184.58,366.82,2.44,2026-01-14 06:00:00,15.7,61,8.3,6,2,1,0.0,5.0,5.0,5.0,5.0
1768374000,5,486.66,0.15,1.05,132.47,15.21,147.9,353.22,1.05,2026-01-14 07:00:00,17.8,57,8.5,7,2,1,0.0,5.0,5.0,5.0,5.0
1768377600,5,433.71,0.11,0.8,142.13,15.15,138.86,343.88,0.93,2026-01-14 08:00:00,19.1,54,9.2,8,2,1,0.0,5.0,5.0,5.0,5.0
1768381200,5,421.79,0.09,0.73,143.93,13.77,137.77,345.96,1.06,2026-01-14 09:00:00,20.0,51,9.6,9,2,1,0.0,5.0,5.0,5.0,5.0
1768384800,5,424.91,0.1,0.85,143.37,11.74,139.63,347.89,1.44,2026-01-14 10:00:00,20.3,50,9.2,10,2,1,0.0,5.0,5.0,5.0,5.0
1768388400,5,431.08,0.09,1.06,136.44,9.2,141.66,350.46,1.9,2026-01-14 11:00:00,19.8,54,7.4,11,2,1,0.0,5.0,5.0,5.0,5.0
1768392000,5,435.82,0.05,1.35,129.35,7.35,143.33,357.23,2.24,2026-01-14 12:00:00,17.7,65,7.0,12,2,1,0.0,5.0,5.0,5.0,5.0
1768395600,5,443.83,0.01,1.56,122.58,5.98,146.62,369.1,2.48,2026-01-14 13:00:00,15.0,70,8.7,13,2,1,0.0,5.0,5.0,5.0,5.0
1768399200,5,457.71,0.0,1.59,114.8,4.39,151.8,383.93,2.75,2026-01-14 14:00:00,14.0,68,9.3,14,2,1,0.0,5.0,5.0,5.0,5.0
1768402800,5,473.18,0.0,1.62,107.8,3.06,157.72,401.11,2.91,2026-01-14 15:00:00,12.9,71,8.4,15,2,1,0.0,5.0,5.0,5.0,5.0
1768406400,5,476.52,0.0,1.56,100.7,2.17,160.61,411.63,2.63,2026-01-14 16:00:00,11.6,76,7.2,16,2,1,0.0,5.0,5.0,5.0,5.0
1768410000,5,483.01,0.0,1.51,96.65,1.73,164.9,423.97,2.29,2026-01-14 17:00:00,10.9,80,7.2,17,2,1,0.0,5.0,5.0,5.0,5.0
1768413600,5,484.74,0.0,1.44,93.21,1.43,167.84,429.94,1.91,2026-01-14 18:00:00,10.4,81,6.9,18,2,1,0.0,5.0,5.0,5.0,5.0
1768417200,5,474.45,0.0,1.29,89.24,1.2,167.93,426.31,1.56,2026-01-14 19:00:00,10.1,82,6.8,19,2,1,0.0,5.0,5.0,5.0,5.0
1768420800,5,466.12,0.0,1.16,85.46,1.0,168.23,424.56,1.38,2026-01-14 20:00:00,9.5,86,6.9,20,2,1,0.0,5.0,5.0,5.0,5.0
1768424400,5,458.14,0.0,1.06,81.02,0.83,167.62,421.82,1.27,2026-01-14 21:00:00,8.9,88,6.5,21,2,1,0.0,5.0,5.0,5.0,5.0
1768428000,5,447.89,0.0,1.01,75.84,0.67,165.6,415.69,1.18,2026-01-14 22:00:00,8.4,88,6.0,22,2,1,0.0,5.0,5.0,5.0,5.0
1768431600,5,441.71,0.0,0.99,71.37,0.55,164.09,409.33,1.12,2026-01-14 23:00:00,8.0,88,4.9,23,2,1,0.0,5.0,5.0,5.0,5.0
1768435200,5,435.12,0.0,1.0,67.43,0.47,162.0,399.92,1.1,2026-01-15 00:00:00,8.3,85,3.1,0,3,1,0.0,5.0,5.0,5.0,5.0
1768438800,5,428.61,0.0,1.07,63.64,0.41,158.06,385.12,1.0,2026-01-15 01:00:00,7.7,87,2.3,1,3,1,0.0,5.0,5.0,5.0,5.0
1768442400,5,431.9,0.0,1.31,60.6,0.39,155.32,372.97,0.83,2026-01-15 02:00:00,7.1,91,4.5,2,3,1,0.0,5.0,5.0,5.0,5.0
1768446000,5,441.93,0.01,1.69,58.52,0.38,153.39,360.45,0.78,2026-01-15 03:00:00,8.2,88,5.7,3,3,1,0.0,5.0,5.0,5.0,5.0
1768449600,5,444.1,0.16,1.85,57.15,0.39,149.34,344.92,0.97,2026-01-15 04:00:00,11.6,78,5.6,4,3,1,0.0,5.0,5.0,5.0,5.0
1768453200,5,440.27,0.34,1.58,59.18,0.46,145.05,338.57,1.55,2026-01-15 05:00:00,15.1,70,1.6,5,3,1,0.0,5.0,5.0,5.0,5.0
1768456800,5,431.68,0.31,1.25,67.38,0.63,142.76,348.31,1.82,2026-01-15 06:00:00,17.8,60,1.3,6,3,1,0.0,5.0,5.0,5.0,5.0
1768460400,5,377.84,0.11,0.66,110.93,1.98,140.68,386.01,1.18,2026-01-15 07:00:00,19.8,53,1.7,7,3,1,0.0,5.0,5.0,5.0,5.0
1768464000,5,357.38,0.08,0.5,115.99,1.92,136.8,382.54,1.22,2026-01-15 08:00:00,20.9,50,1.7,8,3,1,0.0,5.0,5.0,5.0,5.0
1768467600,5,338.59,0.07,0.47,117.37,1.74,131.16,374.39,1.3,2026-01-15 09:00:00,21.5,49,1.3,9,3,1,0.0,5.0,5.0,5.0,5.0
1768471200,5,332.49,0.08,0.57,118.06,1.63,129.49,368.87,1.6,2026-01-15 10:00:00,21.6,50,2.2,10,3,1,0.0,5.0,5.0,5.0,5.0
1768474800,5,342.49,0.08,0.75,112.03,1.49,131.78,366.99,2.24,2026-01-15 11:00:00,21.2,54,3.6,11,3,1,0.0,5.0,5.0,5.0,5.0
1768478400,5,352.85,0.05,1.02,108.37,1.46,133.92,369.48,3.06,2026-01-15 12:00:00,19.7,65,2.4,12,3,1,0.0,5.0,5.0,5.0,5.0
1768482000,5,366.78,0.01,1.37,106.32,1.51,136.86,375.64,3.9,2026-01-15 13:00:00,17.0,67,3.2,13,3,1,0.0,5.0,5.0,5.0,5.0
1768485600,5,383.69,0.0,1.56,102.33,1.43,141.1,384.25,4.33,2026-01-15 14:00:00,14.9,73,5.8,14,3,1,0.0,5.0,5.0,5.0,5.0
1768489200,5,401.5,0.0,1.74,97.27,1.23,145.4,391.59,4.29,2026-01-15 15:00:00,13.3,79,6.3,15,3,1,0.0,5.0,5.0,5.0,5.0
1768492800,5,408.32,0.0,1.88,90.61,0.96,145.93,387.41,3.66,2026-01-15 16:00:00,12.3,84,6.4,16,3,1,0.0,5.0,5.0,5.0,5.0
1768496400,5,419.67,0.0,2.02,86.26,0.78,148.14,387.51,3.29,2026-01-15 17:00:00,11.7,87,6.4,17,3,1,0.0,5.0,5.0,5.0,5.0
1768500000,5,428.51,0.0,2.12,81.72,0.61,150.33,385.67,2.99,2026-01-15 18:00:00,11.1,89,6.1,18,3,1,0.0,5.0,5.0,5.0,5.0
1768503600,5,429.51,0.0,2.08,76.72,0.42,151.14,378.75,2.49,2026-01-15 19:00:00,10.5,90,6.0,19,3,1,0.0,5.0,5.0,5.0,5.0
1768507200,5,436.19,0.0,2.06,72.27,0.29,153.46,372.39,1.78,2026-01-15 20:00:00,10.0,91,5.8,20,3,1,0.0,5.0,5.0,5.0,5.0
1768510800,5,445.12,0.0,2.08,68.02,0.2,155.94,363.95,1.17,2026-01-15 21:00:00,9.4,93,5.7,21,3,1,0.0,5.0,5.0,5.0,5.0
1768514400,5,453.64,0.0,2.12,62.76,0.16,156.76,353.28,0.83,2026-01-15 22:00:00,9.4,94,5.9,22,3,1,0.0,5.0,5.0,5.0,5.0
1768518000,5,466.89,0.0,2.16,58.68,0.14,159.46,352.88,0.71,2026-01-15 23:00:00,9.1,95,5.6,23,3,1,0.0,5.0,5.0,5.0,5.0
1768521600,5,480.18,0.0,2.18,55.07,0.12,162.38,357.13,0.66,2026-01-16 00:00:00,9.0,95,7.3,0,4,1,0.0,5.0,5.0,5.0,5.0
1768525200,5,488.7,0.0,2.19,52.0,0.13,164.13,360.24,0.67,2026-01-16 01:00:00,8.7,95,6.1,1,4,1,0.0,5.0,5.0,5.0,5.0
1768528800,5,502.08,0.0,2.31,49.89,0.19,166.29,363.63,0.76,2026-01-16 02:00:00,8.6,95,6.3,2,4,1,0.0,5.0,5.0,5.0,5.0
1768532400,5,509.52,0.01,2.45,49.58,0.26,167.85,367.88,0.87,2026-01-16 03:00:00,9.2,93,7.6,3,4,1,0.0,5.0,5.0,5.0,5.0
1768536000,5,501.38,0.14,2.33,52.81,0.36,166.59,374.69,1.08,2026-01-16 04:00:00,11.4,85,5.3,4,4,1,0.0,5.0,5.0,5.0,5.0
1768539600,5,486.7,0.32,1.87,57.68,0.49,163.61,377.28,1.55,2026-01-16 05:00:00,14.3,76,3.7,5,4,1,0.0,5.0,5.0,5.0,5.0
1768543200,5,471.48,0.3,1.45,65.89,0.7,161.54,385.69,1.85,2026-01-16 06:00:00,17.1,63,2.5,6,4,1,0.0,5.0,5.0,5.0,5.0
1768546800,5,403.79,0.12,0.74,98.04,1.47,154.61,415.4,1.29,2026-01-16 07:00:00,19.3,55,2.5,7,4,1,0.0,5.0,5.0,5.0,5.0
1768550400,5,387.75,0.09,0.53,102.36,1.51,148.93,403.23,1.37,2026-01-16 08:00:00,20.7,50,2.4,8,4,1,0.0,5.0,5.0,5.0,5.0
1768554000,5,387.91,0.07,0.49,104.27,1.49,143.76,386.94,1.54,2026-01-16 09:00:00,21.5,49,1.2,9,4,1,0.0,5.0,5.0,5.0,5.0
1768557600,5,400.24,0.07,0.64,110.57,1.82,137.21,354.76,1.6,2026-01-16 10:00:00,21.9,49,2.1,10,4,1,0.0,5.0,5.0,5.0,5.0
1768561200,5,417.29,0.07,0.91,107.15,1.66,134.6,331.3,1.93,2026-01-16 11:00:00,21.2,57,4.8,11,4,1,0.0,5.0,5.0,5.0,5.0
1768564800,5,436.84,0.04,1.27,101.29,1.39,134.62,320.66,2.29,2026-01-16 12:00:00,18.9,73,5.0,12,4,1,0.0,5.0,5.0,5.0,5.0
1768568400,5,457.18,0.0,1.57,94.99,1.16,136.12,317.5,2.6,2026-01-16 13:00:00,17.0,71,2.1,13,4,1,0.0,5.0,5.0,5.0,5.0
1768572000,5,487.04,0.0,1.82,88.18,0.94,140.17,319.81,2.81,2026-01-16 14:00:00,16.4,70,1.5,14,4,1,0.0,5.0,5.0,5.0,5.0
1768575600,5,523.29,0.0,2.22,81.92,0.8,144.72,322.68,2.78,2026-01-16 15:00:00,14.9,76,4.1,15,4,1,0.0,5.0,5.0,5.0,5.0
1768579200,5,542.06,0.0,2.47,75.79,0.77,144.45,318.16,3.09,2026-01-16 16:00:00,13.6,83,5.7,16,4,1,0.0,5.0,5.0,5.0,5.0
1768582800,5,553.94,0.0,2.57,72.91,0.85,144.89,319.82,3.94,2026-01-16 17:00:00,12.6,88,5.1,17,4,1,0.0,5.0,5.0,5.0,5.0
1768586400,5,559.33,0.0,2.56,70.87,0.93,145.56,325.13,4.94,2026-01-16 18:00:00,12.7,86,3.1,18,4,1,0.0,5.0,5.0,5.0,5.0
1768590000,5,555.45,0.0,2.42,69.0,0.97,145.57,330.79,5.85,2026-01-16 19:00:00,12.8,84,1.9,19,4,1,0.0,5.0,5.0,5.0,5.0
1768593600,5,544.4,0.0,2.2,67.14,0.94,144.78,334.8,6.27,2026-01-16 20:00:00,12.9,84,0.7,20,4,1,0.0,5.0,5.0,5.0,5.0
1768597200,5,523.81,0.0,1.99,64.48,0.82,141.86,333.02,5.69,2026-01-16 21:00:00,11.9,87,3.5,21,4,1,0.0,5.0,5.0,5.0,5.0
1768600800,5,501.49,0.0,1.84,59.76,0.51,137.78,324.78,2.69,2026-01-16 22:00:00,11.0,91,4.7,22,4,1,0.0,5.0,5.0,5.0,5.0
1768604400,5,484.76,0.0,1.75,55.39,0.32,134.84,317.28,1.47,2026-01-16 23:00:00,10.9,92,7.6,23,4,1,0.0,5.0,5.0,5.0,5.0
1768608000,5,466.52,0.0,1.66,51.24,0.2,131.19,307.19,0.92,2026-01-17 00:00:00,11.0,89,8.8,0,5,1,0.0,5.0,5.0,5.0,5.0
1768611600,5,448.19,0.0,1.6,47.43,0.18,127.11,292.93,0.66,2026-01-17 01:00:00,10.7,91,9.3,1,5,1,0.0,5.0,5.0,5.0,5.0
1768615200,5,444.51,0.0,1.68,44.35,0.2,125.58,290.09,0.6,2026-01-17 02:00:00,10.5,92,10.2,2,5,1,0.0,5.0,5.0,5.0,5.0
1768618800,5,453.35,0.0,1.87,41.62,0.22,126.15,288.34,0.57,2026-01-17 03:00:00,11.1,90,12.0,3,5,1,0.0,5.0,5.0,5.0,5.0
1768622400,5,457.28,0.11,1.88,40.64,0.25,125.13,287.93,0.63,2026-01-17 04:00:00,13.0,83,11.6,4,5,1,0.0,5.0,5.0,5.0,5.0
1768626000,5,467.2,0.28,1.64,42.08,0.31,124.53,286.8,0.91,2026-01-17 05:00:00,15.3,76,10.4,5,5,1,0.0,5.0,5.0,5.0,5.0
1768629600,5,483.47,0.3,1.4,47.41,0.41,128.0,297.07,1.44,2026-01-17 06:00:00,17.7,69,10.7,6,5,1,0.0,5.0,5.0,5.0,5.0
1768633200,5,507.81,0.15,1.0,90.22,1.71,142.7,382.44,1.57,2026-01-17 07:00:00,19.7,61,10.5,7,5,1,0.0,5.0,5.0,5.0,5.0
1768636800,5,523.67,0.11,0.83,100.78,2.02,149.84,400.55,1.66,2026-01-17 08:00:00,21.0,55,10.2,8,5,1,0.0,5.0,5.0,5.0,5.0
1768640400,5,532.2,0.09,0.8,106.71,2.11,153.83,410.65,1.89,2026-01-17 09:00:00,21.8,52,9.3,9,5,1,0.0,5.0,5.0,5.0,5.0
1768644000,5,514.96,0.08,0.84,116.13,2.43,154.66,422.38,1.88,2026-01-17 10:00:00,22.1,51,8.5,10,5,1,0.0,5.0,5.0,5.0,5.0
1768647600,5,504.03,0.06,0.96,117.59,2.4,155.81,424.92,1.94,2026-01-17 11:00:00,21.8,54,7.0,11,5,1,0.0,5.0,5.0,5.0,5.0
1768651200,5,506.59,0.03,1.14,116.46,2.26,158.78,431.06,2.05,2026-01-17 12:00:00,19.8,68,5.0,12,5,1,0.0,5.0,5.0,5.0,5.0
1768654800,5,526.88,0.0,1.31,112.44,1.9,165.5,438.98,2.46,2026-01-17 13:00:00,17.2,71,4.7,13,5,1,0.0,5.0,5.0,5.0,5.0
1768658400,5,570.16,0.0,1.42,105.33,1.42,177.96,445.29,2.85,2026-01-17 14:00:00,15.3,78,6.8,14,5,1,0.0,5.0,5.0,5.0,5.0
1768662000,5,630.35,0.0,1.59,98.84,1.08,193.92,452.25,2.62,2026-01-17 15:00:00,15.0,77,7.9,15,5,1,0.0,5.0,5.0,5.0,5.0
1768665600,5,686.31,0.0,1.73,91.68,0.82,207.73,451.58,1.97,2026-01-17 16:00:00,14.6,76,9.1,16,5,1,0.0,5.0,5.0,5.0,5.0
1768669200,5,753.8,0.0,1.84,87.89,0.67,224.48,459.43,1.56,2026-01-17 17:00:00,14.3,77,10.2,17,5,1,0.0,5.0,5.0,5.0,5.0
1768672800,5,824.65,0.0,1.91,86.02,0.58,243.19,473.37,1.27,2026-01-17 18:00:00,13.8,79,10.1,18,5,1,0.0,5.0,5.0,5.0,5.0
1768676400,5,890.97,0.0,1.89,84.93,0.53,260.5,488.92,1.04,2026-01-17 19:00:00,13.6,80,11.0,19,5,1,0.0,5.0,5.0,5.0,5.0
1768680000,5,968.65,0.0,1.88,82.92,0.49,280.7,505.46,0.85,2026-01-17 20:00:00,13.0,83,11.2,20,5,1,0.0,5.0,5.0,5.0,5.0
1768683600,5,1053.94,0.0,1.89,80.42,0.49,301.98,520.0,0.72,2026-01-17 21:00:00,12.5,85,11.2,21,5,1,0.0,5.0,5.0,5.0,5.0
1768687200,5,1134.66,0.0,1.91,77.73,0.57,321.41,528.7,0.68,2026-01-17 22:00:00,12.0,89,10.8,22,5,1,0.0,5.0,5.0,5.0,5.0
1768690800,5,1215.09,0.0,1.92,76.79,0.67,340.13,538.66,0.72,2026-01-17 23:00:00,11.5,92,9.8,23,5,1,0.0,5.0,5.0,5.0,5.0
1768694400,5,1286.89,0.0,1.89,77.9,0.87,356.31,550.63,0.81,2026-01-18 00:00:00,11.1,93,8.8,0,6,1,0.0,5.0,5.0,5.0,5.0
1768698000,5,1345.59,0.0,1.82,81.69,1.31,370.93,565.26,0.78,2026-01-18 01:00:00,10.6,94,8.3,1,6,1,0.0,5.0,5.0,5.0,5.0
1768701600,5,1397.01,0.0,1.82,83.9,1.62,382.07,573.28,0.72,2026-01-18 02:00:00,10.3,94,8.5,2,6,1,0.0,5.0,5.0,5.0,5.0
1768705200,5,1441.18,0.0,1.92,84.3,1.85,390.02,578.59,0.68,2026-01-18 03:00:00,10.8,93,9.8,3,6,1,0.0,5.0,5.0,5.0,5.0
1768708800,5,1459.62,0.04,2.14,83.23,2.03,388.08,575.36,0.82,2026-01-18 04:00:00,12.9,86,8.1,4,6,1,0.0,5.0,5.0,5.0,5.0
1768712400,5,1468.3,0.13,2.1,83.59,2.2,379.78,566.7,1.27,2026-01-18 05:00:00,15.3,77,7.7,5,6,1,0.0,5.0,5.0,5.0,5.0
1768716000,5,1455.01,0.18,1.85,90.38,2.64,370.05,559.64,1.75,2026-01-18 06:00:00,17.9,68,8.5,6,6,1,0.0,5.0,5.0,5.0,5.0
1768719600,5,1362.66,0.14,1.5,118.34,5.7,353.03,567.76,1.17,2026-01-18 07:00:00,19.6,60,8.5,7,6,1,0.0,5.0,5.0,5.0,5.0
1768723200,5,1327.37,0.13,1.37,130.39,6.71,343.86,561.16,1.6,2026-01-18 08:00:00,20.9,53,7.8,8,6,1,0.0,5.0,5.0,5.0,5.0
1768726800,5,1312.36,0.12,1.42,137.25,6.98,336.65,550.95,2.22,2026-01-18 09:00:00,21.6,48,7.1,9,6,1,0.0,5.0,5.0,5.0,5.0
1768730400,5,1085.44,0.09,1.45,150.85,7.95,289.45,489.34,2.07,2026-01-18 10:00:00,21.8,47,5.6,10,6,1,0.0,5.0,5.0,5.0,5.0
1768734000,5,1014.49,0.07,1.67,152.24,8.07,275.21,462.76,2.23,2026-01-18 11:00:00,21.5,50,3.9,11,6,1,0.0,5.0,5.0,5.0,5.0
1768737600,5,1007.47,0.03,1.97,150.27,8.25,274.24,457.26,2.46,2026-01-18 12:00:00,20.5,59,0.4,12,6,1,0.0,5.0,5.0,5.0,5.0
1768741200,5,1030.32,0.0,2.21,142.15,7.61,280.65,457.46,2.8,2026-01-18 13:00:00,17.5,62,1.9,13,6,1,0.0,5.0,5.0,5.0,5.0
1768744800,5,1076.26,0.0,2.29,129.59,5.94,293.13,463.28,3.29,2026-01-18 14:00:00,16.0,67,2.1,14,6,1,0.0,5.0,5.0,5.0,5.0
1768748400,5,1125.53,0.0,2.4,118.12,4.4,305.56,472.53,3.71,2026-01-18 15:00:00,15.0,71,1.5,15,6,1,0.0,5.0,5.0,5.0,5.0
1768752000,5,1147.78,0.0,2.41,106.46,3.09,310.54,474.59,3.45,2026-01-18 16:00:00,14.3,73,1.9,16,6,1,0.0,5.0,5.0,5.0,5.0
1768755600,5,1184.71,0.0,2.37,98.23,2.15,318.01,483.41,2.89,2026-01-18 17:00:00,13.4,76,3.1,17,6,1,0.0,5.0,5.0,5.0,5.0
1768759200,5,1213.11,0.0,2.28,90.89,1.47,324.53,491.05,2.15,2026-01-18 18:00:00,12.8,79,3.6,18,6,1,0.0,5.0,5.0,5.0,5.0
1768762800,5,1221.05,0.0,2.07,84.04,1.02,326.61,494.24,1.55,2026-01-18 19:00:00,11.7,84,4.1,19,6,1,0.0,5.0,5.0,5.0,5.0
1768766400,5,1237.64,0.0,1.96,79.09,0.86,331.33,505.47,1.54,2026-01-18 20:00:00,11.0,86,3.6,20,6,1,0.0,5.0,5.0,5.0,5.0
1768770000,5,1254.29,0.0,1.96,74.98,0.87,335.88,517.3,1.91,2026-01-18 21:00:00,10.3,89,3.8,21,6,1,0.0,5.0,5.0,5.0,5.0
1768773600,5,1260.19,0.0,2.03,70.27,0.9,337.11,522.72,2.42,2026-01-18 22:00:00,9.9,90,3.4,22,6,1,0.0,5.0,5.0,5.0,5.0
1768777200,5,1277.38,0.0,2.08,65.19,0.73,340.55,529.0,2.13,2026-01-18 23:00:00,9.7,91,2.6,23,6,1,0.0,5.0,5.0,5.0,5.0
1768780800,5,1293.15,0.0,2.07,60.49,0.53,343.61,533.5,1.58,2026-01-19 00:00:00,9.6,89,2.3,0,0,1,0.0,5.0,5.0,5.0,5.0
1768784400,5,1308.38,0.0,2.04,56.14,0.42,344.76,533.84,1.27,2026-01-19 01:00:00,9.2,89,1.8,1,0,1,0.0,5.0,5.0,5.0,5.0
1768788000,5,1331.94,0.0,2.14,52.86,0.46,348.0,541.31,1.34,2026-01-19 02:00:00,8.9,91,1.7,2,0,1,0.0,5.0,5.0,5.0,5.0
1768791600,5,1354.07,0.0,2.3,50.05,0.53,351.13,550.16,1.47,2026-01-19 03:00:00,9.6,91,2.8,3,0,1,0.0,5.0,5.0,5.0,5.0
1768795200,5,1348.52,0.08,2.29,48.19,0.58,345.48,548.43,1.52,2026-01-19 04:00:00,12.8,83,4.2,4,0,1,0.0,5.0,5.0,5.0,5.0
1768798800,5,1324.32,0.2,1.92,51.19,0.68,333.8,541.68,1.7,2026-01-19 05:00:00,16.3,75,2.7,5,0,1,0.0,5.0,5.0,5.0,5.0
1768802400,5,1287.3,0.2,1.48,63.37,1.11,322.63,539.69,2.06,2026-01-19 06:00:00,19.3,66,4.2,6,0,1,0.0,5.0,5.0,5.0,5.0
1768806000,5,765.75,0.08,0.85,139.42,7.38,221.17,411.83,0.74,2026-01-19 07:00:00,21.0,58,4.1,7,0,1,0.0,5.0,5.0,5.0,5.0
1768809600,5,633.18,0.07,0.71,143.97,8.03,187.74,352.64,0.67,2026-01-19 08:00:00,22.0,53,4.5,8,0,1,0.0,5.0,5.0,5.0,5.0
1768813200,5,600.22,0.06,0.69,144.81,8.22,180.22,343.55,0.78,2026-01-19 09:00:00,22.5,50,5.1,9,0,1,0.0,5.0,5.0,5.0,4.0
1768816800,5,574.55,0.06,0.82,143.99,8.75,175.06,336.2,1.0,2026-01-19 10:00:00,22.6,49,5.3,10,0,1,0.0,5.0,5.0,5.0,3.0
1768820400,5,560.23,0.05,1.02,139.7,8.49,172.78,336.82,1.42,2026-01-19 11:00:00,22.2,52,4.7,11,0,1,0.0,5.0,5.0,5.0,3.0
1768824000,5,558.0,0.02,1.23,137.55,8.1,173.18,343.42,1.8,2026-01-19 12:00:00,20.2,70,4.0,12,0,1,0.0,5.0,5.0,5.0,3.0
1768827600,5,571.31,0.0,1.42,137.23,7.66,177.8,355.56,2.38,2026-01-19 13:00:00,17.6,72,2.1,13,0,1,0.0,5.0,5.0,5.0,2.0
1768831200,5,600.33,0.0,1.53,135.85,7.37,186.77,372.89,3.22,2026-01-19 14:00:00,16.6,73,1.0,14,0,1,0.0,5.0,5.0,5.0,3.0
1768834800,5,633.89,0.0,1.66,135.53,7.53,196.8,392.33,4.13,2026-01-19 15:00:00,15.5,75,1.1,15,0,1,0.0,5.0,5.0,5.0,3.0
1768838400,5,653.56,0.0,1.72,134.95,7.82,204.41,407.1,4.78,2026-01-19 16:00:00,14.5,78,1.9,16,0,1,0.0,5.0,5.0,5.0,3.0
1768842000,5,671.44,0.0,1.75,136.75,8.08,212.08,423.95,5.4,2026-01-19 17:00:00,13.4,81,3.4,17,0,1,0.0,5.0,5.0,5.0,3.0
1768845600,5,679.99,0.0,1.74,137.0,7.94,216.83,436.08,5.76,2026-01-19 18:00:00,12.4,86,5.4,18,0,1,0.0,5.0,5.0,5.0,3.0
1768849200,5,667.07,0.0,1.63,131.24,7.1,216.21,438.28,5.75,2026-01-19 19:00:00,12.1,84,3.6,19,0,1,0.0,5.0,5.0,5.0,3.0
1768852800,5,655.1,0.0,1.54,121.89,5.63,214.78,439.41,5.44,2026-01-19 20:00:00,11.9,84,1.7,20,0,1,0.0,5.0,5.0,5.0,3.0
1768856400,5,640.81,0.0,1.47,109.95,3.91,210.47,432.94,4.81,2026-01-19 21:00:00,11.5,85,0.7,21,0,1,0.0,5.0,5.0,5.0,3.0
1768860000,5,624.31,0.0,1.46,94.81,1.89,203.84,417.87,2.6,2026-01-19 22:00:00,11.1,87,1.0,22,0,1,0.0,5.0,5.0,5.0,3.0
1768863600,5,622.61,0.0,1.51,82.83,0.94,202.33,412.31,1.45,2026-01-19 23:00:00,10.6,89,0.9,23,0,1,0.0,5.0,5.0,5.0,3.0
1768867200,5,626.06,0.0,1.59,72.62,0.55,201.87,408.34,1.02,2026-01-20 00:00:00,9.7,93,3.5,0,1,1,0.0,5.0,5.0,5.0,3.0
1768870800,5,629.93,0.0,1.71,63.21,0.36,201.21,401.96,0.81,2026-01-20 01:00:00,9.1,94,3.8,1,1,1,0.0,5.0,5.0,5.0,3.0
1768874400,5,644.58,0.0,1.9,56.04,0.3,201.44,399.28,0.74,2026-01-20 02:00:00,8.7,94,4.5,2,1,1,0.0,5.0,5.0,5.0,3.0
1768878000,5,654.81,0.0,2.12,50.45,0.28,200.25,397.81,0.69,2026-01-20 03:00:00,9.8,93,6.9,3,1,1,0.0,5.0,5.0,5.0,3.0
1768881600,5,646.86,0.1,2.16,46.32,0.27,193.66,391.96,0.81,2026-01-20 04:00:00,13.0,83,4.8,4,1,1,0.0,5.0,5.0,5.0,3.0
1768885200,5,632.0,0.28,1.79,46.91,0.32,186.1,392.65,1.37,2026-01-20 05:00:00,16.4,75,2.8,5,1,1,0.0,5.0,5.0,5.0,3.0
1768888800,5,617.29,0.27,1.39,55.31,0.44,182.23,404.85,1.69,2026-01-20 06:00:00,19.0,67,2.6,6,1,1,0.0,5.0,5.0,5.0,3.0
1768892400,5,548.62,0.08,0.64,111.25,1.56,181.33,466.03,0.91,2026-01-20 07:00:00,20.9,60,2.4,7,1,1,0.0,5.0,5.0,5.0,3.0
1768896000,5,497.66,0.06,0.45,119.51,1.62,172.59,465.42,0.73,2026-01-20 08:00:00,21.9,54,3.1,8,1,1,0.0,5.0,5.0,5.0,3.0
1768899600,5,462.87,0.05,0.4,121.43,1.6,165.54,462.25,0.65,2026-01-20 09:00:00,22.5,51,2.7,9,1,1,0.0,5.0,5.0,4.0,3.0
1768903200,5,434.64,0.05,0.48,123.98,2.13,158.49,441.38,0.85,2026-01-20 10:00:00,22.6,49,3.1,10,1,1,0.0,5.0,5.0,3.0,3.0
1768906800,5,423.31,0.05,0.67,120.49,2.4,154.34,421.42,1.34,2026-01-20 11:00:00,22.3,52,4.1,11,1,1,0.0,5.0,5.0,3.0,3.0
